OPC.DeviceGroup.PPR.1S.ESDCH07001A,0
OPC.DeviceGroup.PPR.1S.ESDCH07001B,0
OPC.DeviceGroup.PPR.1S.ESDE70300A,0
OPC.DeviceGroup.PPR.1S.ESDE70300B,0
OPC.DeviceGroup.PPR.1S.ESDE74299,0
OPC.DeviceGroup.PPR.1S.ESDEJB03002,0
OPC.DeviceGroup.PPR.1S.ESDEJB03006,0
OPC.DeviceGroup.PPR.1S.ESDEM010751,1
OPC.DeviceGroup.PPR.1S.ESDEM010753,1
OPC.DeviceGroup.PPR.1S.ESDEM010754,1
OPC.DeviceGroup.PPR.1S.ESDESW01300,0
OPC.DeviceGroup.PPR.1S.ESDESW01301,0
OPC.DeviceGroup.PPR.1S.ESDESW07003,0
OPC.DeviceGroup.PPR.1S.ESDESW07010,0
OPC.DeviceGroup.PPR.1S.ESDESW62001,0
OPC.DeviceGroup.PPR.1S.ESDETP01300,0
OPC.DeviceGroup.PPR.1S.ESDETP01301,0
OPC.DeviceGroup.PPR.1S.ESDHE01002,0
OPC.DeviceGroup.PPR.1S.ESDHE01012,0
OPC.DeviceGroup.PPR.1S.ESDHE01013,0
OPC.DeviceGroup.PPR.1S.ESDK61300A,0
OPC.DeviceGroup.PPR.1S.ESDK61300B,0
OPC.DeviceGroup.PPR.1S.ESDLL40300,1
OPC.DeviceGroup.PPR.1S.ESDLL40301,0
OPC.DeviceGroup.PPR.1S.ESDLPE81101,0
OPC.DeviceGroup.PPR.1S.ESDLPE81102,0
OPC.DeviceGroup.PPR.1S.ESDLPE81103,0
OPC.DeviceGroup.PPR.1S.ESDM60355,0
OPC.DeviceGroup.PPR.1S.ESDM88350,0
OPC.DeviceGroup.PPR.1S.ESDM88354,0
OPC.DeviceGroup.PPR.1S.ESDP40300A,1
OPC.DeviceGroup.PPR.1S.ESDP40300B,1
OPC.DeviceGroup.PPR.1S.ESDP40301A,1
OPC.DeviceGroup.PPR.1S.ESDP40301B,1
OPC.DeviceGroup.PPR.1S.ESDP40302A,1
OPC.DeviceGroup.PPR.1S.ESDP40302B,1
OPC.DeviceGroup.PPR.1S.ESDP40402,1
OPC.DeviceGroup.PPR.1S.ESDP40403,0
OPC.DeviceGroup.PPR.1S.ESDP44025A,1
OPC.DeviceGroup.PPR.1S.ESDP44025B,1
OPC.DeviceGroup.PPR.1S.ESDP54001,1
